gene_id,Old-1,Old-2,Old-3,Young-1,Young-2,Young-3
ADAMTSL1,702,618,513,1447,471,124
LOC105375987,0,0,0,0,0,0
PABPC1P11,0,0,0,0,0,0
SH3GL2,30,106,4,483,0,274
LOC107987051,2,0,0,0,0,0
SAMM50P1,0,0,0,0,0,0
CNTLN,376,1027,812,883,529,139
RPL31P42,0,0,0,0,0,0
RN7SL720P,0,0,0,0,0,0
LOC105375983,0,0,0,0,1,0
LOC124902126,0,0,0,0,0,0
LSM1P1,0,0,0,0,0,0
BNC2-AS1,0,0,0,0,0,0
BNC2,31,19,56,297,191,43
LOC124902125,0,0,0,0,0,0
LOC124902124,0,0,0,0,0,0
C9orf92,74,37,68,215,72,1
LOC107987049,0,0,0,0,0,0
RNU6-14P,0,0,0,0,0,0
HMGN2P16,0,0,0,0,0,0
CCDC171,1200,1710,2862,1006,944,337
RNU6-246P,0,0,0,0,0,0
FTH1P12,6,1,5,14,12,1
RN7SL98P,0,0,0,0,0,0
LOC107987048,0,0,0,0,0,0
PSIP1,7558,14510,12326,1303,3981,2778
RNU6-319P,0,0,0,0,0,0
SNAPC3,0,22,41,512,152,8
RPL7P33,0,0,0,0,0,0
TTC39B,0,0,48,17,3,0
LOC124902123,0,0,0,0,0,0
RNU6-559P,0,0,0,0,0,0
PSIP1P1,69,97,119,7,26,20
CLCN3P1,3,10,10,0,6,3
LOC389705,85,41,149,71,1,8
LOC105375980,0,0,2,0,0,0
LOC124902122,0,0,0,0,0,0
LDHAP4,2,0,0,220,1,0
RNU6-1260P,0,0,0,0,0,0
LOC105375979,0,0,0,0,0,0
FREM1,1,0,106,0,0,58
CER1,0,0,0,0,0,0
CDCA4P1,0,0,0,0,0,0
ZDHHC21,24,35,321,79,1,83
LOC124902120,0,0,0,0,0,0
LOC124902121,0,0,0,0,0,0
TRH-GTG1-6,0,0,0,0,0,0
NFIB-AS1,0,0,0,0,0,0
RPL7AP47,0,0,0,0,0,0
NFIB,137,2,2,55,144,66
ATP5PDP3,0,0,0,0,0,0
RPL3P11,0,0,0,0,0,0
PES1P2,0,0,0,0,0,0
LINC00583,0,0,0,0,0,0
LOC124902326,0,0,0,0,0,0
LOC101929507,0,107,457,23,264,0
LOC105375977,0,0,0,0,0,0
LINC01235,0,0,0,0,0,0
MPDZ,325,303,235,133,17,3
LOC100130801,0,0,3,0,0,0
PRDX1P1,0,0,5,0,1,3
SNORD137,0,0,0,0,0,0
LURAP1L,0,0,0,0,0,0
RN7SL849P,0,0,0,0,0,0
LURAP1L-AS1,0,0,0,0,0,0
TYRP1,0,0,0,0,0,0
RNU2-47P,0,0,0,0,0,0
JKAMPP1,0,0,0,0,0,0
LOC105375976,0,0,0,0,0,0
LOC101929446,0,0,0,0,0,0
LOC105375975,0,0,0,0,0,0
LOC105375974,0,0,0,0,0,0
LOC102724027,0,0,0,0,0,0
AKAP8P1,0,0,0,0,0,0
LOC124902119,0,0,0,0,0,0
IMP3P1,0,0,0,0,0,0
PTPRD-DT,1,0,0,21,0,0
LOC105375972,0,0,0,0,0,0
RN7SL5P,1,0,4,1,0,0
RPS26P3,1,0,0,1,0,1
PTPRD-AS1,36,0,73,0,9,0
RNU7-185P,0,0,0,0,0,0
RPL18AP11,0,0,0,0,0,0
PTPRD,591,610,1448,857,218,324
LOC105375971,0,0,0,0,0,0
DMAC1,0,0,87,0,0,0
LOC124902118,0,0,0,0,0,0
PPIAP33,0,2,0,0,0,0
LOC102723994,0,0,0,1,0,0
LOC105375970,0,3,1,484,1,0
LOC105375969,0,0,0,0,0,0
ACTG1P14,1,0,0,0,0,0
SNRPEP2,4,5,3,21,1,1
PRELID3BP11,0,0,0,27,0,0
KDM4C,0,25,186,91,0,90
LOC124902117,91,0,20,0,0,0
LINC02851,0,0,0,0,0,0
RPL35AP20,0,0,0,0,0,0
RNF2P1,1,0,0,0,2,0
RN7SL123P,0,0,0,0,0,0
RPL23AP57,3,1,0,4,2,2
RN7SL25P,0,0,0,0,0,0
GLDC,0,0,0,0,0,160
UHRF2,1981,2249,3090,845,2482,1342
TPD52L3,0,0,0,0,0,0
SELENOTP1,1,0,0,3,0,2
LOC107987046,0,11,0,0,0,0
IL33,0,0,0,13,9,0
GTF3AP1,0,0,0,0,0,0
LOC124902116,0,0,0,0,0,0
RANBP6,0,8,292,0,1,0
MIR4665,0,0,0,0,0,0
MLANA,0,0,0,0,0,0
LOC124902341,0,0,0,0,0,0
KIAA2026,280,506,118,862,177,89
AK4P4,0,0,0,0,0,0
ERMP1,10,58,280,592,0,3
LOC124902115,0,0,0,0,0,0
RIC1,1,176,63,5,372,0
PDCD1LG2,0,0,0,0,0,0
LOC124902114,3,1,0,0,1,0
CD274,0,0,0,0,0,0
RNF152P1,0,0,0,0,0,0
PLGRKT,255,0,170,0,0,4
RLN1,0,0,0,0,0,0
HMGN2P31,12,5,1,6,11,8
RLN2,0,0,0,0,0,2
INSL4,0,0,0,0,0,0
IGHEP2,0,36,0,0,0,2
TCF3P1,1,3,3,0,0,1
MTND5P14,0,0,0,0,0,0
MTND4P14,0,0,0,0,0,0
MTND4LP6,0,0,0,0,0,0
MTND3P14,0,0,0,0,0,0
MTCO3P11,0,0,0,0,0,0
MTATP6P11,0,0,0,0,0,0
MTCO2P11,105,0,0,0,0,0
MTCO1P11,0,0,0,1,0,2
MTND2P36,0,0,0,0,0,0
MTND1P11,0,0,0,0,0,0
MTND5P36,0,0,0,0,0,0
MTND6P5,0,0,0,0,0,0
PDSS1P1,0,0,0,0,0,0
CSNK1G2P1,0,0,0,0,0,0
INSL6,2,97,358,2,0,0
JAK2,257,371,321,275,1000,66
HNRNPA1P41,38,23,57,20,14,11
LOC124902113,11,0,0,0,0,0
MIR101-2,0,0,0,0,0,0
KLF4P1,0,0,0,0,0,0
RCL1,13,165,0,0,96,5
RPS5P6,0,0,2,2,0,0
ECM1P1,0,0,0,0,0,0
LOC124902112,0,0,0,0,0,15
AK3,66,96,3,1,25,114
CDC37L1,1689,1032,3239,916,361,923
CDC37L1-DT,0,0,0,0,0,0
PLPP6,47,154,208,384,1,97
RPS6P11,0,0,0,0,0,0
SPATA6L,291,192,342,2307,423,306
SLC1A1,0,208,0,0,1,0
RNU6-694P,0,0,0,0,0,0
LOC124902111,0,0,0,0,0,0
LOC105375964,0,0,0,0,0,0
GLIS3-AS1,0,0,7,0,0,0
GLIS3,0,7,71,1,1,3
LOC105375962,0,0,0,0,0,0
RFX3-DT,0,0,0,0,1,0
LOC124902110,0,0,0,0,1,0
RFX3,29,1,148,179,0,0
LOC105375959,0,7,0,0,0,0
LINC01231,0,0,0,0,0,0
CARM1P1,106,30,383,543,1,2
ATP5PDP2,0,0,0,0,0,0
GPS2P1,4,0,3,12,0,1
PUM3,2809,317,4527,285,8,784
KCNV2,1,0,0,0,1,0
LOC105375957,0,0,22,0,300,3
VLDLR,247,169,361,176,737,35
VLDLR-AS1,312,245,102,595,2561,242
LOC105375956,0,0,0,0,0,0
LOC101930053,159,203,254,685,164,67
LOC105375955,0,0,0,0,0,0
RN7SL592P,0,0,0,0,0,0
LOC107987043,0,0,0,0,0,0
RNU2-25P,0,0,0,0,0,0
SMARCA2,5672,7216,16007,4433,6943,16668
LOC105375952,0,0,0,0,0,0
LOC105375951,8,5,0,102,1,28
RNA5SP279,0,0,0,0,0,0
LOC102723803,67,1,42,111,138,2
RPS27AP14,0,0,0,0,0,0
DMRT2,0,0,0,0,0,0
LINC01230,0,0,0,0,0,0
H3P29,0,0,0,0,0,0
RNU6-1073P,0,0,0,0,0,0
DMRT3,0,0,0,0,0,0
DMRT1,1,0,0,0,0,0
LOC105375949,1,0,0,0,0,0
LOC124902109,0,0,0,4,0,0
LOC107987042,0,0,0,1,0,0
EIF1P1,1,1,0,0,0,1
RNU6-1327P,0,0,0,0,0,0
FAM217AP1,0,0,0,133,0,0
LOC105375947,92,2,79,0,25,105
RPL12P25,0,0,0,0,0,0
KANK1,1207,300,420,387,2055,459
DOCK8-AS2,0,0,0,0,0,2
LOC124902108,0,0,0,0,6,0
LOC105375945,0,0,0,0,0,0
DOCK8-AS1,0,0,0,0,0,0
DOCK8,0,1,99,0,63,1
LOC105375943,3,0,0,0,0,0
LOC105375942,0,0,0,0,0,0
CBWD1,177,170,340,92,180,176
FOXD4,0,0,0,0,0,0
LINC01388,0,0,0,0,0,0
PGM5P3,0,0,0,0,0,0
PGM5P3-AS1,0,0,0,0,0,0
LOC124902106,0,0,0,0,0,0
FAM138C,0,0,0,0,0,0
MIR1302-9,0,0,0,0,0,0
WASHC1,19,0,13,9,20,5
DDX11L5,0,0,0,0,0,0
C8orf33,69,79,249,23,89,21
LOC100419763,0,0,0,0,0,0
LOC124902043,0,0,0,2,0,0
ZNF252P-AS1,18,63,16,0,77,5
TMED10P1,5,9,1,15,14,1
ZNF252P,86,234,400,984,22,379
ZNF16,117,1,112,134,1,2
LOC124902042,0,0,0,0,0,0
ZNF250,296,26,1,68,1,0
COMMD5,2,0,119,0,0,0
ZNF7,0,0,0,0,0,0
LOC100130027,0,0,0,0,0,0
ZNF517,127,0,0,0,0,164
MIR6850,0,0,0,0,0,0
RPL8,6068,16458,15921,7364,12039,5068
RN7SL395P,0,0,0,0,0,0
ZNF34,158,0,121,0,0,0
LOC105375805,0,0,0,0,0,1
ARHGAP39,146,168,600,161,25,21
C8orf82,0,9,60,10,0,0
LRRC24,0,0,0,0,0,0
LRRC14,0,0,0,0,0,0
RECQL4,67,3,132,142,151,67
MFSD3,0,0,61,0,0,0
GPT,0,0,0,0,0,0
LOC101928953,0,0,0,0,0,0
PPP1R16A,73,0,0,0,0,0
FOXH1,0,0,0,0,0,0
KIFC2,0,2,0,0,0,0
LOC84773,0,0,0,0,0,0
MIR10400,0,0,0,0,0,0
LOC84773-CYHR1,0,0,0,0,0,0
CYHR1,0,0,0,0,0,0
MIR6893,0,0,0,0,0,0
TONSL-AS1,1,0,0,0,0,0
TONSL,0,0,50,0,0,0
VPS28,0,239,269,0,25,222
LOC124902041,0,0,0,0,0,0
SLC39A4,0,4,1,0,0,0
MIR6849,0,0,0,0,0,0
MIR1234,0,0,0,0,0,0
MIR939,0,0,0,0,0,0
CPSF1,1,116,127,78,1,0
ADCK5,0,1,0,0,0,0
LOC101928902,0,0,0,0,0,0
SLC52A2,0,156,179,0,290,0
FBXL6,394,197,149,12,10,2
TMEM249,0,0,0,0,2,0
SCRT1,0,0,0,0,0,0
MIR6848,0,0,0,0,0,0
LOC124902050,0,0,0,0,0,0
DGAT1,0,1,111,2,101,0
HSF1,98,1,60,0,0,1
SCX,0,0,0,0,0,0
MIR7112,0,0,0,0,0,0
BOP1,0,2,0,49,0,0
MROH1,68,351,89,137,1,71
TSSK5P,0,0,0,0,0,0
HGH1,0,0,0,0,1,0
WDR97,0,0,0,0,1,0
MAF1,410,0,565,52,1,1
SHARPIN,109,0,177,0,0,23
CYC1,0,0,0,0,0,0
GPAA1,0,0,1,0,319,0
MIR6847,0,0,0,0,0,0
LOC124902038,0,0,0,0,0,0
EXOSC4,0,0,0,0,0,0
MIR6846,0,0,0,0,0,0
LOC124902039,0,0,0,0,0,0
OPLAH,0,0,0,0,0,0
SMPD5,0,0,0,0,0,0
SPATC1,3,0,0,0,0,0
GRINA,3,205,1,154,0,0
PARP10,0,0,0,0,0,0
MIR661,0,0,0,0,0,0
LOC124902040,0,0,0,0,0,0
PLEC,0,0,0,0,0,0
EPPK1,1,0,0,0,0,0
MIR6845,0,0,0,0,0,0
NRBP2,34,0,1,43,0,0
LOC107986985,0,0,0,0,0,0
LOC105375798,0,0,0,0,0,0
SNORD149,0,0,0,0,0,0
MAFA,0,0,2,4,0,0
MAFA-AS1,0,44,0,0,0,0
RHPN1-AS1,40,1,0,0,0,0
RHPN1,0,0,0,0,0,0
RNU6-220P,0,0,0,0,0,0
TOP1MT,148,142,159,295,10,430
LOC124902037,0,0,0,0,0,0
ZNF696,0,0,0,0,6,0
MINCR,0,0,0,0,0,0
GLI4,0,0,0,0,78,0
ZFP41,22,430,28,1,1,20
LOC124902036,0,0,0,0,1,0
GPIHBP1,0,0,0,0,0,0
LOC107986906,0,0,0,0,0,0
LOC124902035,0,0,0,0,0,0
RPS26P36,0,0,0,0,0,0
CDC42P3,0,3,0,2,1,0
LOC105375794,0,0,0,0,0,0
CYP11B2,0,0,0,0,0,0
CYP11B1,0,0,0,0,0,0
ZNHIT1P1,0,0,0,0,0,0
GML,0,34,171,255,0,0
LY6D,0,0,0,0,0,0
LYNX1,0,0,0,0,0,1
SLURP2,0,0,0,0,0,0
LYNX1-SLURP2,0,0,0,0,0,0
LOC124902033,0,0,0,0,0,0
LYPD2,0,0,0,0,0,0
SLURP1,0,0,0,0,0,0
THEM6,0,0,63,53,0,124
LNCOC1,0,0,0,0,0,0
LY6K,0,72,0,0,0,0
LOC124902032,0,0,0,0,1,0
PSCA,0,0,0,0,0,0
JRK,0,1,0,20,2,211
LOC101928087,0,0,0,0,0,0
ARC,0,0,0,0,0,0
MROH4P,0,0,0,0,0,0
LOC124902075,0,0,0,0,0,0
ADGRB1,0,2,0,67,0,0
RN7SL260P,0,0,0,0,0,0
TSNARE1,0,0,0,0,0,0
LINC00051,0,0,0,0,0,0
LOC105375792,0,0,0,0,0,0
MIR4472-1,0,0,0,0,0,0
LOC124902047,0,0,0,0,0,0
LOC100131146,0,0,0,0,1,0
LOC124902074,0,0,0,0,0,0
LOC122455339,0,0,0,0,0,0
LOC105375791,0,0,0,0,0,0
LOC124902031,0,0,0,0,0,0
LOC105375789,0,0,0,0,2,0
LOC107983985,0,0,0,0,0,0
LOC105375787,0,0,0,0,0,0
SLC45A4,0,26,37,0,4,30
LOC105375785,0,0,0,0,0,0
DENND3,0,0,0,0,12,0
DENND3-AS1,0,0,0,0,0,0
LOC105375784,0,0,182,1,0,108
LOC124902030,0,0,0,0,0,0
LOC105375783,0,0,0,0,0,0
RNA5SP278,0,0,0,0,0,0
MIR151A,0,0,0,0,0,0
LOC124902099,0,0,0,0,0,0
PTK2,26,489,649,1410,45,37
ERICD,15,67,236,0,0,0
LOC107986982,1,1,1,0,1,0
AGO2,2045,2769,5413,5094,1411,657
CHRAC1,127,43,290,2,0,16
LOC105375782,0,0,0,0,0,0
LOC105375779,0,0,0,0,0,0
LOC124902029,0,0,0,0,0,0
PEG13,0,0,0,0,0,0
LOC100421256,0,0,0,0,0,0
C8orf17,0,0,0,0,0,0
LOC105375781,0,0,0,0,0,0
LOC107986981,0,1,0,0,0,1
TRAPPC9,7,113,65,187,145,0
KCNK9,359,108,994,5851,6,7
COL22A1,298,32,197,154,1,0
FAM135B,189,304,297,423,629,243
LOC401478,108,173,370,567,153,278
LOC105375776,83,1,57,105,1,119
LOC100129367,16,0,0,0,0,0
ZYXP1,0,0,0,0,0,0
LOC101927915,0,0,0,0,0,0
LOC107986905,0,0,0,0,0,0
RNU6-144P,0,0,0,0,0,0
LOC124902073,0,0,0,0,0,0
LINC02055,0,0,122,0,0,0
LOC124900255,0,0,0,0,0,0
LOC105375775,0,0,0,0,0,0
LOC107986979,0,0,0,0,0,0
LOC107986978,0,0,0,0,0,0
RNU1-35P,0,0,0,0,0,0
LOC124902046,0,0,0,0,0,0
MAPRE1P1,12,15,4,5,10,12
KHDRBS3,417,460,1492,513,16,1
LOC101927872,0,0,7,0,0,0
LINC01591,0,0,0,0,0,0
RPL23AP56,0,0,0,0,0,0
LOC101927845,440,3,995,1019,318,39
NCRNA00250,0,0,0,0,0,0
MIR30D,0,0,0,0,0,0
MIR30B,0,0,0,0,0,0
LOC124902071,0,0,0,0,0,0
LOC124902072,0,0,0,0,0,0
ZFAT-AS1,0,0,0,0,0,0
ZFAT,65,4,565,140,8,169
LOC124902070,0,0,1,0,0,0
LOC100419617,0,0,0,0,0,0
LOC101927822,0,0,0,0,0,0
LOC101927798,0,0,0,0,0,0
MTCO1P49,0,0,0,0,0,0
MTND2P7,0,0,0,0,0,0
LINC03024,0,0,0,0,0,0
LOC124900268,0,0,0,0,0,0
ST3GAL1,3,18,5,73,134,1
ST13P6,12,3,7,11,3,7
LOC105375772,0,0,0,0,0,0
LOC105375771,0,0,0,0,0,0
RPL32P20,0,0,0,0,0,0
NDRG1,493,482,1340,30,153,4
LOC102723635,0,0,0,0,246,0
CCN4,0,0,0,0,0,0
LOC105375769,0,0,0,0,0,0
PTCSC1,0,0,0,0,0,0
MIR7848,0,0,0,0,0,0
SLA,2,0,0,0,0,0
LOC105375768,0,0,0,0,0,0
RPL21P78,0,0,0,0,0,0
TG,27,0,0,4,0,0
PHF20L1,1650,1283,1859,276,199,572
TMEM71,0,0,0,0,0,0
LOC105375767,0,0,182,1,0,0
DNAAF11,541,120,582,18,356,577
HPYR1,0,0,0,0,0,0
LOC124902028,0,0,0,0,0,0
LOC105375765,0,0,0,0,0,0
KCNQ3,9,0,1,299,1,1
HHLA1,0,2,140,1297,1,1
OC90,0,0,0,0,0,0
EFR3A,1352,556,965,424,723,180
LOC107986976,0,0,0,0,0,0
LOC100420215,0,0,0,0,0,0
LOC105375763,0,0,0,0,0,0
LOC124900258,0,0,0,0,0,0
LOC124902069,11,20,2,8,3,1
LOC105375759,0,0,0,124,0,0
LOC105375760,0,0,0,0,0,0
LOC124902068,0,0,0,0,0,0
LOC105375761,0,0,0,0,0,0
LOC105375762,0,0,0,0,0,0
ADCY8,0,0,0,0,0,0
LOC105375758,0,0,0,0,0,0
LOC124902026,37,1,37,0,0,0
ASAP1-IT1,0,0,0,0,0,0
LOC124902027,0,0,0,0,1,0
LOC124900269,0,0,0,0,0,0
ASAP1-IT2,0,0,0,4,1,0
RNU6-1255P,0,0,0,0,0,0
ASAP1,405,727,1599,273,127,150
MIR5194,0,0,0,0,0,0
RNU7-181P,0,0,0,0,0,0
LOC124902025,0,0,0,0,0,0
LOC124900265,0,0,0,0,0,0
RPL15P12,0,0,0,0,0,0
CYRIB,347,13,181,1270,282,0
MTRF1LP2,0,0,0,0,0,0
GSDMC,0,0,0,0,0,0
MIR3686,0,0,0,0,0,0
CCDC26,0,0,0,43,95,1
RN7SKP206,0,0,0,0,0,0
LOC124902024,1,0,0,185,130,0
LOC124902022,0,0,0,0,0,0
LINC00977,137,243,61,1,1525,494
LOC124902023,0,0,0,0,0,0
LINC00976,0,0,0,0,0,0
LOC124902021,0,0,0,0,0,0
RN7SKP226,0,0,0,0,0,0
LOC124902020,0,0,0,0,0,0
MIR1208,0,0,0,0,0,0
MIR1207,0,0,0,0,0,0
RNU4-25P,0,0,0,0,0,0
MIR1206,0,0,0,0,0,0
RNVU1-32,0,0,0,0,0,0
MIR1205,0,0,0,0,0,0
LINC02912,0,0,0,0,0,0
MIR1204,0,0,0,0,0,0
PVT1,0,0,0,0,1,2
MYC,0,0,0,0,0,0
CASC11,0,0,0,0,0,0
LOC105375754,0,0,0,0,0,0
POU5F1B,15,12,16,15,8,0
CCAT2,0,0,0,0,0,0
CASC8,2003,2041,1736,3102,6448,3487
CASC21,0,0,6,0,0,32
CCAT1,0,0,0,0,1,0
CASC19,0,0,0,0,0,0
SRRM1P1,0,0,0,0,0,0
PRNCR1,0,1,0,0,1,0
PCAT2,0,0,0,0,0,0
PCAT1,0,0,0,1,0,0
LOC105375753,0,0,0,0,0,0
RNU11-4P,0,0,0,0,0,0
LOC124902019,0,0,0,0,0,0
LOC105375751,697,625,408,512,271,701
LRATD2,932,298,816,541,415,58
LOC105375750,0,0,0,0,0,0
RNU6-869P,0,0,0,0,0,0
LOC101927657,0,0,0,0,0,0
RFPL4AP5,0,0,0,0,0,0
KNOP1P5,0,0,0,0,0,0
LOC124902018,0,0,0,0,0,0
LINC00861,0,0,7,0,1,0
RNU6-442P,0,0,0,0,0,0
LOC124902017,0,0,0,0,0,0
LOC105375747,0,0,0,0,1,0
LINC02964,185,99,118,538,24,418
TRIB1,0,0,0,0,0,0
RN7SL329P,0,0,0,0,0,0
NSMCE2,1852,1580,2680,2924,2742,1005
WASHC5-AS1,0,0,0,0,0,0
WASHC5,15,123,9,236,0,2
SQLE,695,509,1686,521,68,190
SQLE-DT,0,0,0,0,0,0
ZNF572,0,0,0,0,0,0
LINC00964,0,2,1,1,0,0
LOC105375742,0,0,0,0,0,0
MRS2P1,0,0,0,0,0,0
LOC105375743,0,0,0,0,0,0
MIR4662A,0,0,0,0,0,0
MIR4662B,0,0,0,0,0,0
LOC105375741,0,1,0,0,0,2
LOC124902016,0,19,0,0,0,0
LOC105375740,0,0,0,0,0,0
MTSS1,1307,629,1596,1210,341,339
NDUFB9,698,218,71,4664,2,1
MIR6844,0,0,0,0,0,0
TATDN1,117,5,158,49,0,0
RNF139,55,0,0,0,0,0
RNF139-DT,0,0,0,0,0,0
TRMT12,456,0,143,0,449,2
TMEM65,16,10,3,181,19,0
LOC112268031,2,3,0,0,0,1
RNU6-756P,0,0,0,0,0,0
LOC101927588,0,3,42,1,0,0
LOC124902015,0,0,0,0,0,0
ARF1P3,1,0,0,0,0,0
LOC392268,0,0,0,0,0,0
FER1L6-AS2,22,127,56,0,1,31
FER1L6-AS1,3,0,0,0,24,0
LOC124902014,0,0,0,0,0,0
FER1L6,38,380,372,488,136,30
FAM91A1,0,1,0,0,0,0
LOC105375739,0,0,0,0,0,0
ANXA13,0,0,0,0,0,0
LOC105375738,0,0,0,8,0,0
KLHL38,0,0,0,0,0,0
RN7SKP155,0,0,0,0,0,0
FBXO32,20,17,0,5,0,4
LOC124902105,0,0,0,0,0,0
NTAQ1,0,243,250,191,230,1
IMPDH1P6,0,0,0,0,0,0
DUTP2,0,0,0,0,0,0
MIR548D1,0,0,0,0,0,0
MIR548AA1,0,0,0,0,0,0
RNU6-875P,0,0,0,0,0,0
ATAD2,5028,9719,7538,1109,3202,5015
LOC392266,0,0,0,0,0,0
LOC124902080,0,0,0,0,0,0
RNU6-628P,0,0,0,0,0,0
TRF-GAA12-1,0,0,0,0,0,0
ZHX1,644,1541,1778,1792,1299,366
UBA52P5,0,0,0,1,0,0
ZHX1-C8orf76,9,9,11,0,0,0
C8orf76,0,3,7,4,0,60
MIR4663,0,0,0,0,0,0
FAM83A-AS1,0,0,0,0,0,0
LOC124902101,0,0,0,0,0,0
FAM83A,0,0,0,0,0,0
TRM-CAT1-1,0,0,0,0,0,0
HMGB1P19,0,0,0,0,0,0
TBC1D31,415,961,784,587,165,132
RNY4P5,0,0,0,0,0,0
DERL1,237,103,153,1256,245,22
LOC124902013,0,0,0,0,0,0
LOC124902011,0,0,0,0,0,0
ZHX2,1,134,1,718,11,172
LOC124902012,0,0,0,0,0,0
CDK5P1,0,0,0,0,0,0
LOC107986904,9,0,0,0,0,0
LOC124902081,0,0,0,0,0,0
LINC01151,0,0,67,0,0,0
LOC107986972,0,0,0,0,0,0
SMILR,219,53,108,114,2,29
LOC105375733,0,0,0,0,0,0
MRPS36P3,0,0,0,0,0,0
LINC02855,0,0,0,0,0,0
HAS2-AS1,0,0,1,0,0,0
HAS2,702,492,159,0,55,176
RPL35AP19,0,0,0,0,0,0
LOC105375731,0,0,0,0,0,0
LOC124902010,0,0,0,0,0,0
LOC100133147,0,0,0,0,0,0
LOC101927543,0,0,0,0,0,0
NCAPGP1,8,10,1,0,0,0
SNTB1,100,1,2,2,264,0
MTBP,1,76,122,332,1,0
MRPL13,445,114,432,4,354,1608
COL14A1,0,189,182,145,2,0
LOC105375730,0,0,0,0,0,0
RNA5SP277,0,0,0,0,0,0
DEPTOR,93,0,46,0,1,1
RN7SL396P,0,0,0,0,0,0
DSCC1,66,2,138,157,269,0
LOC105375728,0,0,0,0,0,0
TAF2,84,195,699,180,3,2
RN7SKP153,0,0,0,0,0,0
LOC105375727,0,0,0,0,0,0
CYCSP23,0,0,0,0,0,0
ENPP2,303,8,307,686,519,357
LOC392264,1,58,48,0,0,0
CCN3,0,0,0,0,0,0
LOC124900266,0,0,0,0,0,0
LOC124902009,0,0,0,0,0,0
MIR548AZ,0,0,0,0,0,0
MAL2-AS1,0,0,0,0,0,0
MAL2,34,416,272,1,233,3
LOC105375725,0,0,0,0,37,0
LOC101927513,0,0,0,0,0,0
LOC100286746,0,0,0,0,0,0
RNU6-12P,0,0,0,0,0,0
COLEC10,0,0,0,0,0,0
TNFRSF11B,0,0,0,0,0,0
LOC124902008,0,0,0,0,0,0
LOC105375723,0,0,0,0,0,0
RPS26P35,0,0,0,0,0,0
LOC124902007,0,0,0,0,0,0
SAMD12-AS1,0,62,110,61,239,0
LOC105375724,1394,284,14,770,714,318
SAMD12,2379,2130,1220,1676,4448,8204
SNORD168,0,0,0,0,0,0
EXT1,325,733,542,1522,658,127
LOC107986970,0,0,0,0,0,0
LOC105375721,1,2,0,0,0,0
RPS10P16,2,14,9,9,5,2
MED30,2851,3630,2729,1463,5952,6589
LOC105375717,0,0,0,0,0,0
RN7SL826P,0,0,0,0,0,0
LOC105375719,0,0,0,0,0,0
LOC105375716,77,69,137,19,83,91
RN7SL228P,0,0,0,0,0,0
SLC30A8,323,131,45,460,116,0
LOC105375715,0,1,0,0,0,0
AARD,0,93,374,140,198,0
MIR3610,0,0,0,0,0,0
RAD21-AS1,0,0,0,0,0,0
RAD21,2466,2017,4181,1245,1211,795
LOC112268030,0,0,0,0,0,0
UTP23,530,323,1133,155,2,436
LOC124902006,0,0,0,0,0,0
LOC105375713,0,0,0,0,0,0
EIF3H,41,262,463,705,1380,485
LOC105375712,0,0,0,0,0,0
LOC105375711,0,0,0,0,0,0
LOC102723447,1,0,0,0,0,0
LOC124902005,0,0,0,0,0,0
RNA5SP276,0,0,0,0,0,0
LINC00536,0,0,78,0,0,0
LOC107986903,0,66,0,0,0,0
LOC107986902,0,0,0,0,0,0
LOC107986968,0,0,0,0,0,0
TRPS1,2,0,0,0,4,0
LOC107986901,0,0,0,0,0,0
CARS1P2,0,0,0,0,0,0
LOC100420746,0,0,0,0,0,0
LOC105375710,0,0,0,0,0,0
LOC105375709,0,0,0,0,0,0
RPL18P7,0,0,0,0,0,0
LOC107986966,0,0,0,0,0,0
MIR2053,0,0,0,0,0,0
LOC124902087,0,0,0,0,0,0
RPL30P16,0,0,0,0,0,0
CSMD3,45,0,417,1,226,0
RNU4-37P,0,0,0,0,0,0
LOC105375707,0,76,51,1,0,0
H2AZP7,0,0,0,0,0,0
SERPINA15P,0,0,0,0,0,0
LINC02237,0,0,0,0,0,0
EEF1A1P37,0,0,0,0,0,0
LOC107986964,0,0,0,0,0,0
LOC105375705,0,0,0,0,0,0
LOC107986965,0,0,0,0,0,0
LINC01609,0,0,0,0,0,0
LINC01608,0,49,0,124,176,0
MTND2P35,0,0,0,0,0,0
MTCO1P47,0,0,0,0,0,0
NDUFB9P3,0,0,0,0,0,0
LOC100132280,0,0,0,0,0,0
RPSAP48,20,0,0,1,0,129
KCNV1,1,0,0,0,0,4
RPL18P6,0,0,0,0,0,0
LOC124902096,0,0,0,0,0,0
LOC644335,0,0,110,0,0,264
SYBU-AS1,0,0,0,0,0,0
SYBU,0,0,0,0,0,0
EBAG9,1078,1192,3584,2323,571,810
MAPK6P5,3,1,2,1,1,0
LOC100420748,0,0,0,0,0,0
PKHD1L1,0,73,0,1,0,0
ENY2,2116,1884,6542,2250,1984,1511
NUDCD1,4422,1955,7005,2328,401,980
TRHR,0,0,0,0,0,0
LOC107984017,0,0,0,0,0,0
LOC101927413,0,0,0,0,0,0
LOC102723368,0,0,0,0,0,0
LOC124902049,0,0,0,0,0,0
TMEM74,660,774,1700,1369,115,383
LOC101060000,0,0,0,0,0,0
EMC2,586,116,371,656,313,1743
RPS17P14,0,0,0,0,0,0
LOC105375704,0,0,0,0,0,0
EIF3E,205,73,0,368,1,1
AURKBP1,0,0,0,0,0,0
NRBF2P4,0,4,0,0,0,4
